          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
         
node   6 sent_total   1032  recv_total   1018

node   7  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   7,    0) (   0,    2)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   8,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    0) (  10,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   7,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    1) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   8,    0) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   8,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   7,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
         
node   7 sent_total   1021  recv_total   1018

node   8  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   8,    0) (   0,    1)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    1) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    2) (   0,    2) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   8,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   9,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    0) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    1) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    1) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
         
node   8 sent_total   1027  recv_total   1012

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    0) (   9,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (  10,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (  10,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (  10,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (  10,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (  10,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (  10,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (  10,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (  10,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (  10,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   9,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   9,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   0,    2) (   9,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   7,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   0,    2) (   9,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   8,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   6,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   0,    2) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   7,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    2) (   7,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   7,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   9,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   0,    2) (   8,    2) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   8,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    2) (   7,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   9,    4)
